2026-06-01 18:44:47.595 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-06-01 18:44:47.604 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-06-01 19:08:37.290 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-01 19:08:37.657 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-06-01 19:08:39.874 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:09:01.288 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-01 19:09:01.475 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-06-01 19:09:02.350 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:14:38.215 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:18:28.526 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:18:34.092 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:23:30.857 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:33:10.624 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-01 19:33:10.948 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-06-01 19:33:12.120 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:55:46.638 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:55:53.917 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-01 19:55:53.995 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-01 19:55:54.269 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-06-01 19:55:54.866 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 08:48:45.139 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-02 08:48:45.252 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-06-02 08:48:45.805 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 08:50:05.846 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 08:58:38.855 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-02 08:58:39.025 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-06-02 08:58:40.383 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 09:25:28.068 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 09:59:04.357 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 10:07:04.161 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-06-02 10:24:56.675 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-06-02 10:24:56.837 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
