2026-05-19 14:46:39.546 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-19 14:46:39.552 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-19 14:52:54.743 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-19 14:52:54.749 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-19 14:57:25.979 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-19 14:57:26.199 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-19 14:57:28.150 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:00:30.431 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-19 15:00:30.435 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-19 15:05:10.349 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-19 15:05:10.354 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-19 15:09:15.770 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-19 15:09:15.902 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-19 15:09:17.107 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:17:06.040 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:17:32.795 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 15:17:35.055 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:17:36.965 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:17:38.989 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 15:17:40.310 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 15:17:40.388 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:17:53.419 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 15:17:55.823 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 15:18:10.703 | INFO     | module_device.controller.port_controller:get_port_list:40 - 获取成功
2026-05-19 15:18:27.250 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 16:56:35.241 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 16:56:59.382 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 16:57:07.253 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 16:57:07.320 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 16:57:15.092 | INFO     | module_device.controller.template_controller:get_template_list:39 - 获取成功
2026-05-19 16:57:23.839 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 16:57:26.405 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-19 16:57:26.485 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-19 16:57:27.988 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
