2026-05-18 10:15:05.742 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-18 10:15:05.748 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-18 10:18:05.265 | WARNING  | module_admin.service.login_service:get_current_user:231 - 用户token已失效，请重新登录
2026-05-18 10:18:05.460 | INFO     | module_admin.controller.login_controller:logout:134 - 退出成功
2026-05-18 10:19:07.196 | INFO     | module_admin.controller.login_controller:login:58 - 登录成功
2026-05-18 10:19:07.456 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-18 10:19:07.603 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-18 10:19:08.648 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 10:19:12.313 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 10:34:28.148 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-18 10:34:37.390 | INFO     | module_device.controller.template_controller:get_template_list:38 - 获取成功
2026-05-18 10:34:43.191 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-18 11:17:50.582 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 11:17:53.493 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 11:17:56.920 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-18 14:04:48.123 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 14:04:51.286 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 14:04:54.714 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-18 14:04:54.856 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-18 14:04:56.010 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 14:14:24.997 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-18 14:14:25.002 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-18 14:20:47.371 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-18 14:20:47.377 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-18 14:24:16.828 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-18 14:24:17.118 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-18 14:24:18.143 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 14:24:21.899 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-18 14:28:12.080 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
