2026-05-29 14:19:17.441 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-29 16:05:17.882 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 16:05:20.166 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:19:28.471 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:19:52.037 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:21:15.622 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 16:21:15.904 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 16:21:16.437 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:23:28.292 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:23:28.913 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:26:49.820 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:27:30.902 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 16:27:31.009 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 16:27:31.968 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:32:32.708 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:43:54.477 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 16:45:41.972 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-29 16:45:41.978 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-29 16:45:53.836 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:08:56.545 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-29 17:08:56.552 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-29 17:10:25.097 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:10:31.392 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:16:58.001 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:16:58.154 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:16:58.286 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:16:58.633 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:16:59.631 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:17:07.921 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:17:53.717 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:17:53.912 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:17:55.183 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:23:49.138 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:24:38.203 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:24:51.387 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:24:52.078 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:25:36.726 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:25:50.992 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:26:10.175 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:26:23.171 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:26:28.207 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:27:34.784 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:27:34.872 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:27:34.973 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:27:35.212 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:27:50.078 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:27:50.377 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:27:50.483 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:27:50.746 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:40:00.014 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:40:15.845 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:40:18.787 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:40:36.495 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-29 17:41:05.426 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-29 17:41:05.550 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-29 17:41:05.948 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-30 08:58:05.304 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-30 08:58:05.763 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-30 08:58:06.807 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-30 09:07:29.238 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-30 09:08:24.406 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-30 09:08:39.167 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-30 09:08:39.288 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-30 09:08:40.546 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
