2026-05-28 16:31:16.081 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-28 16:31:16.088 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-28 16:37:54.854 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-28 16:37:54.861 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-28 16:41:26.367 | INFO     | module_admin.controller.login_controller:login:58 - 登录成功
2026-05-28 16:41:26.590 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-28 16:41:26.695 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-28 16:41:28.251 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 16:41:35.777 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 16:43:20.663 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-28 16:44:59.611 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 16:45:08.553 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 16:45:24.517 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-28 16:57:52.483 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-28 16:57:52.488 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-28 17:01:59.828 | INFO     | server:lifespan:41 - SCU-FastAPI Starting...
2026-05-28 17:01:59.833 | INFO     | server:lifespan:51 - SCU-FastAPI Started successfully
2026-05-28 17:05:03.443 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-28 17:05:03.573 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-28 17:05:05.341 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 17:05:09.597 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 17:05:25.440 | INFO     | module_device.controller.history_controller:get_event_data:94 - 获取事件/故障数据成功
2026-05-28 17:06:30.684 | INFO     | module_device.controller.port_controller:get_port_list:40 - 获取成功
2026-05-28 17:06:32.399 | INFO     | module_device.controller.port_controller:get_port_list:40 - 获取成功
2026-05-28 19:26:52.224 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 19:30:00.405 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 19:30:07.417 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 19:30:13.094 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 19:30:14.070 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-28 19:30:15.666 | INFO     | module_device.controller.device_controller:get_device_list:34 - 获取成功
2026-05-28 19:30:29.788 | INFO     | module_device.controller.template_controller:get_template_all:62 - 获取成功
2026-05-28 19:30:36.733 | INFO     | module_device.controller.template_controller:get_template_all:62 - 获取成功
2026-05-28 19:30:39.311 | INFO     | module_device.controller.template_controller:get_template_all:62 - 获取成功
2026-05-28 19:30:50.977 | INFO     | module_device.controller.device_controller:add_system_device:66 - Added successfully, device code: 1
