2026-03-27 09:40:42.858 | INFO     | server:lifespan:35 - SCU-FastAPI Starting...
2026-03-27 09:40:42.896 | INFO     | module_device.service.scu_version_service:init_web_version:30 - SCU version initialization succeeded
2026-03-27 09:40:42.896 | INFO     | server:lifespan:39 - SCU-FastAPI Started successfully
2026-03-27 09:41:50.602 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 09:41:50.830 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 09:47:15.549 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 09:47:15.826 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 09:54:35.660 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 09:54:35.691 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 09:55:26.090 | INFO     | module_device.controller.template_controller:get_template_list:38 - 获取成功
2026-03-27 09:59:19.123 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 09:59:19.224 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 10:00:13.720 | INFO     | module_device.controller.topology_controller:add_topology:33 - Added successfully
2026-03-27 10:08:38.492 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-03-27 10:08:51.019 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-03-27 10:09:12.584 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 10:09:12.634 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 10:41:05.313 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 10:41:05.406 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 10:41:15.462 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 10:41:15.539 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 11:00:21.115 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 11:00:21.347 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 11:11:56.983 | INFO     | module_admin.controller.login_controller:get_login_user_info:66 - 获取成功
2026-03-27 11:11:57.211 | INFO     | module_admin.controller.login_controller:get_login_user_routers:78 - 获取成功
2026-03-27 11:18:27.580 | INFO     | module_device.controller.template_controller:get_template_list:38 - 获取成功
2026-03-27 11:22:11.373 | INFO     | module_device.controller.template_controller:get_template_list:38 - 获取成功
2026-03-27 11:22:37.355 | INFO     | module_device.controller.template_controller:get_template_all:59 - 获取成功
