2026-05-12 10:26:21.806 | INFO     | server:lifespan:36 - SCU-FastAPI Starting...
2026-05-12 10:26:21.812 | INFO     | server:lifespan:40 - SCU-FastAPI Started successfully
2026-05-12 10:32:11.846 | INFO     | server:lifespan:36 - SCU-FastAPI Starting...
2026-05-12 10:32:11.861 | INFO     | server:lifespan:40 - SCU-FastAPI Started successfully
2026-05-12 10:35:47.821 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 10:35:47.963 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 10:35:49.119 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 10:36:43.551 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 10:36:43.713 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 10:36:44.025 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 10:36:46.596 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 10:47:33.446 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 10:47:33.574 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 10:47:34.812 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 10:55:31.140 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 10:55:31.738 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 11:08:28.179 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 11:08:28.493 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 11:08:29.620 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 11:09:18.576 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 11:09:18.688 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 11:09:19.272 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 12:00:24.251 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 12:00:24.588 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 12:00:25.972 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 12:04:14.873 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 12:04:28.561 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 12:04:44.468 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 12:04:44.598 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 12:04:46.121 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 13:16:14.935 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 13:16:15.115 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 13:16:16.229 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 13:36:22.090 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
2026-05-12 13:36:22.221 | INFO     | module_admin.controller.login_controller:get_login_user_routers:83 - 获取成功
2026-05-12 13:36:22.778 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 13:38:58.388 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 13:39:12.023 | INFO     | module_device.controller.topology_controller:get_topology_list:20 - 获取拓扑结构列表成功
2026-05-12 13:39:43.106 | INFO     | module_admin.controller.login_controller:get_login_user_info:71 - 获取成功
